id,age,marital_status,sex,number_of_kids,occupation,education_level,house_tenure,income_past12months,avg_credit_card_spending_semi_annual,class
R01606,23,1,2,1,10.0,11,4,30397.55,2605.8,7
R01611,54,3,2,0,10.0,12,4,74897.08,2802.63,7
R01674,25,5,2,1,10.0,12,4,25201.92,6019.86,7
R01675,47,3,2,1,10.0,15,1,59595.69,28152.59,7
R01690,49,2,2,1,10.0,12,4,20048.35,6444.35,7
R01698,68,3,2,0,10.0,11,4,72423.27,7028.02,7
R01704,56,3,2,1,10.0,13,4,17565.66,4530.63,7
R01717,31,5,2,1,10.0,12,4,103820.45,6203.62,7
R01720,22,1,2,1,10.0,12,4,14472.7,7585.2,7
R01733,43,3,2,1,10.0,13,4,60464.89,16605.27,7
R01757,38,5,2,1,10.0,14,4,16597.24,3557.51,7
R01761,46,1,2,1,10.0,10,4,46332.32,5891.51,7
R01782,44,3,2,1,10.0,12,4,35056.65,2490.29,7
R01813,50,1,2,1,10.0,10,4,28678.17,2439.52,7
R01819,37,3,1,1,10.0,13,4,41774.05,4018.52,7
R01823,54,5,2,1,10.0,12,4,40107.79,2266.82,7
R01833,71,3,2,0,10.0,14,4,30228.07,4121.33,7
R01834,63,5,2,1,10.0,12,4,88323.06,14878.5,7
R01839,26,1,2,1,10.0,12,4,57052.88,20735.44,7
R01855,66,2,2,1,10.0,12,4,28597.73,8599.36,7
R01858,41,3,2,2,10.0,12,4,20848.99,12408.34,7
R01868,28,3,2,2,10.0,15,4,17204.89,8289.26,7
R01874,55,3,2,0,10.0,15,4,19236.5,5120.59,7
R01877,57,3,2,0,10.0,11,4,29366.87,5192.67,7
R01885,43,5,2,1,10.0,14,4,33570.4,8948.8,7
R01905,28,5,2,1,10.0,14,4,50181.6,7799.83,7
R01910,44,5,2,1,10.0,11,4,26457.84,2818.7,7
R01912,55,3,2,1,10.0,13,1,14391.06,4844.0,7
R01931,32,3,2,0,10.0,15,4,62382.94,10325.93,7
R01966,36,4,2,3,10.0,11,4,18755.32,2584.26,7
R01985,57,3,2,0,10.0,11,4,53509.66,1974.55,7
R01988,19,5,2,1,10.0,12,4,19122.05,1116.75,7
R02000,38,1,2,1,10.0,11,4,25320.82,3617.75,7
R02007,58,3,2,0,10.0,11,4,18838.45,954.02,7
R02019,65,3,2,2,10.0,12,5,63653.48,2710.53,7
R02030,23,4,2,1,10.0,12,4,30218.07,10317.5,7
R02033,50,3,2,0,10.0,14,4,12820.87,4979.07,7
R02038,40,3,2,1,10.0,11,4,26405.0,7193.7,7
R02043,38,3,1,1,10.0,12,4,20453.75,5863.23,7
R02051,30,2,2,2,10.0,12,4,52583.06,12581.44,7
R02054,46,3,2,3,10.0,10,4,25620.37,7875.15,7
R02071,57,3,2,0,10.0,12,4,21069.58,9171.49,7
R02076,33,1,2,1,10.0,14,4,121738.61,17312.07,7
R02081,41,3,2,1,10.0,12,1,16210.97,5572.04,7
R02083,49,3,2,1,10.0,10,1,30013.05,8987.21,7
R02110,49,1,2,1,10.0,13,4,25486.95,5562.16,7
R02118,27,3,2,1,10.0,13,4,30262.97,11383.84,7
R02120,30,1,2,1,10.0,14,4,107558.09,45189.68,7
R02141,24,5,2,1,10.0,12,4,25339.23,27846.41,7
R02142,35,4,2,1,10.0,15,4,7512.27,4350.17,7
R02151,17,5,2,1,10.0,12,4,8486.82,1072.83,7
R02159,37,4,2,2,10.0,11,4,34282.57,3844.35,7
R02169,38,3,2,1,10.0,10,2,26043.56,2738.18,7
R02196,60,3,2,1,10.0,12,2,31167.68,2794.43,7
R02200,66,3,2,0,10.0,11,4,34499.44,1936.07,7
R02228,65,3,2,1,10.0,12,2,126919.11,7231.6,7
R02230,47,3,2,1,10.0,12,4,37191.98,1905.36,7
R02233,43,3,2,1,10.0,13,2,27962.51,2903.43,7
R02235,44,3,2,0,10.0,12,4,37903.61,2674.34,7
R02239,51,3,2,2,10.0,11,4,25137.44,3072.72,7
R02255,57,3,2,0,10.0,12,4,27605.8,3308.19,7
R02257,28,4,2,2,10.0,10,4,16574.5,3844.29,7
R02270,37,3,2,0,10.0,12,4,38187.91,1823.35,7
R02272,57,3,2,0,10.0,15,4,44224.41,3283.69,7
R02277,52,3,2,0,10.0,15,4,19224.27,7336.12,7
R02283,53,5,2,1,10.0,15,4,24853.1,3015.89,7
R02284,24,1,2,1,10.0,13,4,33546.44,7418.53,7
R02317,48,3,2,1,10.0,12,4,41770.26,3022.96,7
R02338,47,1,2,1,10.0,14,4,109556.43,17776.1,7
R02345,54,2,2,1,10.0,15,4,20735.49,30694.94,7
R02354,45,3,2,2,10.0,13,4,9901.43,9543.37,7
R02359,63,3,2,1,10.0,12,4,50277.95,5802.67,7
R02362,36,3,2,1,10.0,14,4,30971.75,7667.79,7
R02364,33,3,2,3,10.0,12,1,74116.12,23563.58,7
R02365,36,1,2,1,10.0,13,4,52461.25,9968.16,7
R02390,49,1,2,1,10.0,12,4,42499.9,7307.27,7
R02401,60,3,2,1,10.0,12,1,30059.76,5125.15,7
R02412,32,3,2,2,10.0,12,4,22326.96,4319.6,7
R02421,42,3,2,0,10.0,15,4,23081.68,7521.96,7
R02426,20,3,2,1,10.0,12,2,19512.06,5924.28,7
R02430,49,3,2,1,10.0,12,4,35358.71,9036.0,7
R02440,42,3,2,1,10.0,15,1,237027.77,21846.91,7
R02441,58,3,2,0,10.0,12,4,18503.88,2797.88,7
R02443,36,3,2,3,10.0,10,1,65991.75,9368.37,7
R02445,42,3,1,1,10.0,12,4,97651.83,8327.49,7
R02465,39,3,2,1,10.0,11,4,18990.76,3684.12,7
R02472,53,1,2,1,10.0,13,4,8735.03,2491.37,7
R02475,29,4,2,2,10.0,12,4,24049.16,3634.98,7
R02481,41,1,2,1,10.0,13,4,78024.51,4794.14,7
R02494,32,3,2,1,10.0,13,4,8162.18,2418.19,7
R02500,59,3,2,1,10.0,15,1,91754.11,3813.17,7
R02502,36,4,2,1,10.0,12,4,15578.24,1121.24,7
R02517,31,4,2,5,10.0,12,4,70408.6,4402.91,7
R02521,34,4,2,3,10.0,10,4,48842.16,4354.92,7
R02537,56,2,2,2,10.0,12,4,26312.06,5096.82,7
R02544,36,3,2,3,10.0,10,4,60147.02,2826.76,7
R02547,27,3,2,0,10.0,11,4,16943.61,2079.37,7
R02570,39,3,2,0,10.0,15,4,50394.88,14968.83,7
R02585,29,3,2,2,10.0,14,4,26414.63,3475.91,7
R02586,61,2,2,1,10.0,11,4,1812.78,4315.97,7
R02587,47,3,2,2,10.0,13,4,39971.78,2243.56,7
R02593,55,3,2,0,10.0,10,4,17904.71,1129.42,7
R02601,43,1,2,1,10.0,12,4,44049.99,9479.57,7
R02602,54,2,2,2,10.0,12,4,78344.74,12246.57,7
R02624,46,3,2,0,10.0,15,4,13871.47,3620.71,7
R02635,20,1,2,1,10.0,12,4,38015.15,6805.75,7
R02655,50,3,2,3,10.0,15,4,10235.23,15072.39,7
R02667,52,3,2,0,10.0,12,4,13218.03,5311.38,7
R02686,36,1,2,1,10.0,16,4,4584.3,11207.25,7
R02700,37,3,2,1,10.0,15,4,84280.98,9216.75,7
R02750,52,3,2,1,10.0,13,4,51413.94,3780.58,7
R02754,46,1,2,1,10.0,13,4,22034.59,3073.98,7
R02768,61,3,2,1,10.0,12,2,77874.86,3249.02,7
R02773,50,3,2,0,10.0,12,4,67458.18,3846.28,7
R02783,50,3,2,1,10.0,10,1,37611.2,4353.87,7
R02784,22,5,2,1,10.0,12,4,32892.51,3095.07,7
R02786,35,4,2,2,10.0,16,4,44120.66,6664.66,7
R02790,30,4,2,3,10.0,11,4,23345.89,2563.86,7
R02812,33,4,2,1,10.0,11,4,45280.15,16526.28,7
R02820,65,3,2,1,10.0,12,1,38558.08,3168.47,7
R02829,37,3,1,1,10.0,12,4,35214.9,4001.68,7
R02838,47,1,2,1,10.0,14,4,134490.17,21382.51,7
R02851,56,3,2,0,10.0,12,4,30239.78,4692.75,7
R02861,53,3,2,0,10.0,11,4,327.63,5078.54,7
R02904,37,2,2,1,10.0,14,4,8980.41,3224.96,7
R02907,50,3,2,0,10.0,11,4,17684.85,4951.46,7
R02913,52,3,2,2,10.0,14,4,38816.31,9149.19,7
R02972,26,3,2,1,10.0,13,4,32220.83,4945.65,7
R02975,51,1,2,1,10.0,10,4,30463.57,7038.22,7
R03016,22,5,2,1,10.0,12,4,17121.63,1061.02,7
R03020,61,4,2,1,10.0,10,5,31094.06,2656.25,7
R03029,32,5,2,1,10.0,12,4,30595.65,2869.1,7
R03044,51,3,2,0,10.0,15,4,6766.7,1791.57,7
R03046,40,3,2,1,10.0,12,4,18800.91,2063.91,7
R03049,41,3,2,1,10.0,14,4,33148.89,3081.15,7
R03053,17,5,2,1,10.0,11,4,57660.18,3256.44,7
R03059,49,5,2,1,10.0,14,4,15252.9,1514.13,7
R03072,40,3,2,0,10.0,12,4,35177.38,1896.74,7
R03083,22,5,2,1,10.0,12,4,27845.97,2090.34,7
R03092,47,3,2,0,10.0,15,4,39363.97,2794.31,7
R03094,29,5,2,1,10.0,15,4,40060.19,6623.16,7
R03122,62,3,2,1,10.0,13,4,38251.17,11787.15,7
R03128,60,3,2,0,10.0,12,4,30788.42,5024.88,7
R03131,53,3,2,2,10.0,15,4,39189.81,8653.69,7
R03144,49,3,1,1,10.0,12,2,21251.05,1262.1,7
R03156,55,3,2,3,10.0,13,4,29905.23,9588.06,7
R03160,49,3,2,0,10.0,12,4,45474.64,8696.98,7
R03162,41,1,2,1,10.0,10,4,40747.99,6137.25,7
R03168,45,3,1,1,10.0,12,2,18108.33,11875.43,7
R03217,53,4,2,1,10.0,13,1,35874.53,7152.88,7
R03225,61,3,2,0,10.0,12,4,24523.9,7122.67,7
R03229,23,1,2,1,10.0,13,4,25338.2,9762.37,7
R03240,69,3,2,0,10.0,14,4,42202.79,4263.87,7
R03269,32,3,2,1,10.0,13,2,1695.01,3504.95,7
R03270,38,3,2,1,10.0,12,4,25201.7,6699.54,7
R03294,47,3,2,1,10.0,13,4,73405.68,9135.32,7
R03302,58,5,2,1,10.0,11,4,23567.53,3567.36,7
R03307,40,5,2,1,10.0,15,4,22433.49,2063.58,7
R03308,56,3,2,0,10.0,10,4,35404.12,1843.0,7
R03350,46,1,2,1,10.0,0,4,63532.36,5095.84,7
R03392,62,3,2,0,9.0,12,4,30059.29,3990.69,7
R03393,34,1,2,1,9.0,11,4,113458.12,7302.17,7
R03403,48,3,2,1,9.0,12,4,21114.15,6155.89,7
R03408,30,1,2,1,9.0,11,4,48724.08,6402.6,7
R03414,44,5,2,1,9.0,12,4,9468.36,708.61,7
R03428,43,1,2,1,9.0,12,4,75493.49,24589.68,7
R03453,36,4,2,1,9.0,12,4,20011.32,6558.66,7
R03467,36,3,2,2,9.0,12,4,22202.08,2108.57,7
R03476,37,1,2,1,9.0,11,4,49070.87,9355.5,7
R03479,22,1,2,1,9.0,12,4,35138.42,26018.9,7
R03484,43,2,2,1,9.0,12,4,95286.27,3014.65,7
R03485,46,3,2,2,9.0,11,4,30869.9,955.01,7
R03503,40,1,2,1,9.0,12,4,84388.93,7371.49,7
R03586,45,1,2,1,8.0,12,4,53091.2,4050.84,7
R03606,30,3,2,1,8.0,16,4,47301.05,14993.29,7
R03607,40,3,2,1,8.0,12,2,38414.12,6993.52,7
R03646,32,4,2,1,8.0,12,4,7759.34,9306.29,7
R03664,32,3,2,3,7.0,14,4,7655.32,4188.42,7
R03707,35,3,2,3,7.0,12,1,32497.78,3417.84,7
R03717,54,3,2,0,7.0,12,4,20165.58,5525.66,7
R03776,47,3,2,1,7.0,13,4,39764.2,6860.94,7
R03783,24,5,2,1,7.0,12,4,25540.86,3629.1,7
R03793,38,1,2,1,7.0,14,4,80267.49,10198.84,7
R03807,32,3,2,1,7.0,14,4,103015.02,7855.32,7
R03852,47,3,2,1,7.0,13,2,64278.67,6699.24,7
R03857,31,3,2,1,7.0,15,4,37196.84,2662.22,7
R03906,40,3,2,1,7.0,12,1,36372.63,10666.09,7
R03981,38,3,2,1,7.0,13,4,56816.51,17842.75,7
R04016,44,5,2,1,7.0,12,4,25211.87,2334.13,7
R04082,40,1,2,1,7.0,14,4,138633.72,14717.11,7
R04096,49,3,1,1,7.0,12,4,75146.49,6042.23,7
R04194,41,3,2,3,6.0,14,4,34001.81,4374.27,7
R04325,54,3,2,0,6.0,12,4,82371.77,12649.97,7
R04333,34,2,2,1,6.0,16,4,99794.1,19115.21,7
R04436,36,3,2,3,6.0,12,4,45969.51,4461.18,7
R04535,36,2,2,4,6.0,12,4,37210.52,6641.88,7
R04554,33,3,2,2,6.0,14,4,73340.4,13195.62,7
R04566,35,3,2,1,6.0,15,4,18164.76,4452.58,7
R04571,52,2,2,1,6.0,15,4,430.25,2018.16,7
R04626,35,3,2,1,6.0,12,4,81449.21,16225.17,7
R04664,38,3,2,0,5.0,12,4,22279.78,5763.86,7
R04673,46,4,2,1,5.0,12,4,13036.77,7087.85,7
R04688,44,3,2,1,5.0,13,5,47950.05,3211.98,7
R04731,37,3,2,1,5.0,12,1,76185.69,10119.62,7
R04735,33,3,2,1,5.0,13,4,2314.53,2739.34,7
R04755,50,4,2,1,5.0,12,4,21154.47,5015.91,7
R04758,23,1,2,1,5.0,12,4,48269.91,14683.41,7
R04777,42,1,2,1,5.0,11,4,5180.25,4736.2,7
R04789,52,2,2,1,5.0,15,4,10833.05,2587.94,7
R04793,18,5,2,1,5.0,12,4,21464.97,2542.2,7
R04795,40,4,2,2,5.0,12,4,60751.44,7560.29,7
R04805,67,3,2,0,5.0,12,4,28307.1,899.55,7
R04874,53,3,2,0,5.0,12,4,38143.49,2174.79,7
R04880,48,4,2,1,5.0,11,4,29425.61,2077.65,7
R04921,35,3,2,0,5.0,12,4,50430.44,6381.26,7
R04931,32,1,2,1,5.0,11,4,35334.08,27627.26,7
R04984,33,5,2,1,5.0,12,4,16426.08,1254.95,7
R05006,38,3,2,1,5.0,14,4,25884.24,2572.59,7
R05009,48,3,2,1,5.0,12,4,40244.43,7477.43,7
R05045,46,3,2,0,5.0,12,4,131252.48,12219.76,7
R05052,40,3,2,1,5.0,13,4,30568.17,5210.73,7
R05065,38,3,2,1,5.0,14,4,33068.71,1961.62,7
R05068,50,5,2,1,5.0,12,1,40995.65,2986.53,7
R05071,21,5,2,1,5.0,12,4,9767.59,1135.06,7
R05134,53,1,2,1,5.0,12,4,79049.3,16185.78,7
R05139,27,3,2,1,5.0,13,4,38452.75,12086.84,7
R05155,46,4,2,1,5.0,12,4,14286.56,2969.85,7
R05172,44,4,2,1,5.0,14,4,16747.26,6207.82,7
R05175,58,3,2,1,5.0,13,4,54625.14,8037.93,7
R05187,57,3,2,0,5.0,12,4,17156.69,2463.95,7
R05195,51,3,2,1,5.0,12,1,33722.01,3058.86,7
R05210,34,3,2,3,5.0,12,4,22859.95,8094.84,7
R05214,54,4,2,1,5.0,12,4,29067.59,5566.52,7
R05216,22,5,2,1,5.0,12,4,14682.14,2438.26,7
R05228,58,3,2,0,5.0,12,4,105363.69,56332.94,7
R05238,22,5,2,1,5.0,12,4,29736.15,12929.15,7
R05258,26,3,2,2,5.0,11,4,16798.01,3981.65,7
R05284,42,3,2,0,5.0,12,4,48814.1,2340.34,7
R05306,37,3,2,2,4.0,16,4,57376.78,8203.95,7
R05324,54,3,2,0,4.0,12,4,31008.51,4346.18,7
R05347,68,3,2,0,4.0,12,4,31302.97,1984.72,7
R05348,40,1,2,1,4.0,12,4,63423.81,4127.01,7
R05367,32,1,2,1,4.0,12,4,52133.41,9371.47,7
R05386,38,3,2,1,4.0,14,4,18597.61,4532.31,7
R05396,38,3,2,4,4.0,11,4,18187.11,3783.6,7
R05398,65,3,2,0,4.0,12,4,24191.61,2097.14,7
R05428,58,3,2,1,4.0,12,1,130766.98,61162.91,7
R05432,36,3,2,1,4.0,15,4,15121.5,6453.91,7
R05472,24,1,2,1,4.0,14,4,55982.95,7174.65,7
R05493,63,3,2,1,4.0,12,1,84065.09,7178.53,7
R05547,52,3,2,1,4.0,13,4,37599.41,3209.01,7
R05558,52,3,2,1,4.0,15,4,15036.39,5102.01,7
R05567,42,1,2,1,4.0,12,4,51515.2,3688.36,7
R05582,34,5,2,1,4.0,12,5,36296.2,6617.91,7
R05590,36,4,2,1,4.0,14,4,43465.92,4433.21,7
R05615,46,2,2,1,4.0,12,4,90366.37,13535.69,7
R05636,41,3,2,3,4.0,14,4,18512.12,4628.33,7
R05672,48,3,2,2,4.0,14,4,26615.2,7143.13,7
R05675,37,5,2,1,4.0,12,4,54004.63,9299.19,7
R05695,62,3,2,0,4.0,12,4,9874.08,1744.2,7
R05698,44,3,2,1,4.0,14,4,1053.58,6900.69,7
R05700,31,4,2,2,4.0,12,4,13462.42,2104.78,7
R05711,42,1,2,1,4.0,14,4,68812.95,9800.9,7
R05715,36,3,2,1,4.0,14,4,18976.67,9071.29,7
R05759,36,3,2,2,4.0,12,4,80090.3,4106.25,7
R05773,30,5,2,1,4.0,12,4,48540.2,3359.74,7
R05774,27,4,2,2,4.0,12,4,18919.13,1640.43,7
R05778,29,3,2,0,4.0,12,4,105328.36,6120.6,7
R05838,61,3,2,0,4.0,12,4,90935.76,32806.96,7
R05856,52,3,2,0,4.0,12,4,33713.99,3532.81,7
R05880,42,1,2,1,4.0,12,4,98006.78,9319.85,7
R05889,43,4,2,1,4.0,12,1,16654.3,15025.62,7
R05904,48,3,2,1,4.0,13,4,44572.86,11094.71,7
R05919,60,3,2,0,4.0,12,4,156392.28,10600.48,7
R05935,70,3,2,0,4.0,12,4,70177.35,9129.43,7
R05948,65,3,2,0,4.0,12,4,26761.76,1919.62,7
R05950,35,3,2,2,4.0,12,4,37207.41,2432.21,7
R05961,48,3,2,1,4.0,15,4,58084.38,4522.07,7
R05963,44,3,2,1,4.0,12,4,118895.47,3690.03,7
R06240,45,3,2,1,3.0,16,4,47776.83,12448.5,7
R06380,49,3,2,1,3.0,12,4,66763.98,4879.19,7
R06430,38,3,2,1,3.0,16,4,30499.06,5958.2,7
R06484,46,3,2,1,3.0,15,4,81729.46,17241.05,7
R06500,52,4,2,1,3.0,12,4,39914.83,8882.22,7
R06684,56,3,2,1,3.0,15,4,150007.16,20287.16,7
R06800,36,3,2,1,3.0,14,4,117639.86,12370.56,7
R06836,32,3,2,1,3.0,12,4,48575.54,4172.31,7
R06862,40,3,2,1,3.0,12,4,64849.75,4815.28,7
R06954,28,1,2,1,3.0,12,4,63703.33,7602.9,7
R07015,20,1,2,1,3.0,12,4,21641.77,9938.19,7
R07162,34,3,2,1,3.0,16,4,33773.94,5685.66,7
R07171,47,3,2,4,3.0,12,4,115278.36,7347.19,7
R07348,38,3,2,1,3.0,15,4,75071.56,11909.59,7
R07606,45,3,2,1,3.0,14,4,55178.99,2596.86,7
R07608,42,3,2,1,3.0,14,4,53711.05,9015.65,7
R07618,49,3,2,1,3.0,15,2,111855.7,4725.87,7
R07855,34,3,2,2,3.0,12,4,32248.83,4143.97,7
R07965,32,3,2,1,3.0,15,4,155480.29,25839.78,7
R08095,54,3,2,1,3.0,15,2,129711.07,15054.41,7
R08214,43,3,2,1,3.0,12,4,75408.54,17823.84,7
R08351,22,5,2,1,2.0,12,4,116060.24,6471.73,7
R08391,39,3,2,1,2.0,13,4,34421.42,5405.11,7
R08409,34,3,2,1,2.0,16,4,65099.08,2824.29,7
R08434,30,3,2,1,2.0,14,4,113259.6,9991.87,7
R08536,33,4,2,1,2.0,12,4,3574.98,1548.13,7
R08555,47,3,2,1,2.0,16,4,80541.06,7393.47,7
R08650,39,3,2,1,2.0,16,4,73380.33,17470.34,7
R08699,56,3,2,1,2.0,12,2,29457.87,8906.93,7
R08707,46,3,2,1,2.0,16,4,90608.53,4833.34,7
R08829,39,3,2,2,1.0,12,4,44274.6,7363.84,7
R08844,49,3,2,0,1.0,12,4,44624.13,7345.76,7
R08880,33,3,2,1,1.0,16,4,78534.59,6416.68,7
R08990,37,3,2,2,1.0,11,4,38046.81,3751.96,7
R09009,24,5,2,1,1.0,12,5,4749.56,1812.32,7
R09047,56,3,2,0,1.0,12,4,31021.21,8316.92,7
R09087,34,3,2,1,1.0,12,4,42356.91,7314.43,7
R09095,39,3,2,1,1.0,16,4,80432.11,12192.01,7
R09318,55,2,2,1,1.0,15,4,127709.79,17821.84,7
R09365,38,3,2,1,1.0,15,4,14675.79,1781.2,7
R09368,39,3,2,1,1.0,16,4,75051.14,13950.01,7
R09387,43,3,2,1,1.0,13,4,45130.91,8485.35,7
R09424,25,5,2,1,1.0,12,4,25118.92,3952.18,7
R09442,40,3,2,5,1.0,15,4,68612.52,4533.06,7
R09472,24,3,2,1,1.0,13,4,43946.09,6442.4,7
R09539,54,3,2,1,1.0,13,4,40192.38,7247.94,7
R09570,22,3,2,1,1.0,12,4,22068.31,3767.0,7
R09684,34,3,2,0,1.0,12,4,34472.38,8854.57,7
R09855,38,3,2,1,1.0,16,4,130389.78,39201.34,7
R09897,37,3,2,1,1.0,15,4,88004.81,4916.26,7
