id,age,marital_status,sex,number_of_kids,occupation,education_level,house_tenure,income_past12months,avg_credit_card_spending_semi_annual,class
R00116,40,5,1,0,14.0,16,4,36344.0,12829.44,1
R00123,52,4,1,0,14.0,10,4,24087.95,3627.73,1
R00124,75,1,1,0,14.0,12,4,67232.32,5448.52,1
R00132,46,3,1,0,13.0,12,2,12238.63,2254.05,1
R00133,27,5,1,0,13.0,12,4,21340.53,3342.63,1
R00139,55,3,1,3,13.0,10,4,12649.16,2015.38,1
R00144,65,5,1,0,13.0,12,2,43699.05,12913.64,1
R00145,25,5,1,0,13.0,15,4,45125.8,8532.49,1
R00154,59,5,1,0,13.0,12,2,10290.2,4939.58,1
R00160,26,5,1,2,13.0,12,2,197574.33,41791.75,1
R00161,21,5,1,0,13.0,13,4,10345.88,4242.47,1
R00162,22,5,1,0,13.0,13,4,20031.11,3244.58,1
R00164,77,2,1,0,13.0,12,2,244406.88,5641.24,1
R00169,59,5,1,0,13.0,11,5,2359.87,778.58,1
R00176,50,5,1,0,13.0,13,2,38042.17,3124.25,1
R00178,42,3,1,0,13.0,12,2,37601.68,8775.55,1
R00179,43,3,1,0,13.0,13,4,35344.91,2243.83,1
R00188,18,5,2,2,13.0,12,5,51736.03,8153.46,1
R00189,21,5,1,0,13.0,14,4,61232.08,29514.25,1
R00192,51,5,1,0,13.0,12,4,12235.0,8414.68,1
R00196,40,1,1,4,13.0,12,4,50030.99,4825.85,1
R00202,56,3,1,0,13.0,12,4,22337.53,1299.77,1
R00207,29,4,1,2,13.0,11,4,34279.58,7738.59,1
R00211,24,5,1,0,13.0,15,4,30281.5,7894.56,1
R00213,35,5,1,0,13.0,12,2,27902.08,3032.69,1
R00214,44,5,1,0,13.0,14,2,10395.42,4307.78,1
R00216,24,5,1,0,13.0,12,1,48148.48,32526.27,1
R00222,23,5,1,3,13.0,11,2,20526.54,1440.04,1
R00223,21,5,1,0,13.0,13,4,2476.41,645.19,1
R00226,54,1,1,0,13.0,12,4,15942.73,4664.61,1
R00228,40,5,1,0,13.0,12,1,101107.86,7004.25,1
R00231,19,5,1,2,13.0,12,2,58679.74,10629.79,1
R00236,42,4,1,2,13.0,10,4,31491.77,5854.03,1
R00244,53,5,1,0,13.0,12,5,35522.8,4562.96,1
R00245,27,5,1,0,13.0,10,4,40328.98,3949.52,1
R00250,58,3,1,0,13.0,12,4,25518.27,4595.9,1
R00251,42,5,1,0,13.0,12,2,19546.05,3100.6,1
R00252,69,5,1,0,13.0,12,2,14728.97,1856.2,1
R00255,68,3,1,0,12.0,12,2,149963.93,14111.93,1
R00258,45,5,1,0,12.0,11,4,25829.39,5356.3,1
R00263,38,5,1,0,12.0,10,4,20281.73,7640.18,1
R00265,39,5,1,0,12.0,13,4,77551.58,10583.92,1
R00267,42,1,1,2,12.0,12,4,80149.09,11654.23,1
R00268,30,5,1,2,12.0,10,4,32687.02,5469.12,1
R00271,51,5,1,0,12.0,13,4,9650.42,2628.45,1
R00274,33,5,1,5,12.0,12,4,36392.92,5508.91,1
R00279,55,3,1,0,12.0,12,4,33295.83,1817.89,1
R00280,35,3,1,0,12.0,14,4,8778.7,3261.48,1
R00283,32,1,1,2,12.0,12,4,47932.59,5679.46,1
R00284,33,1,1,1,12.0,12,4,36103.65,6729.79,1
R00288,40,5,1,0,12.0,15,4,6710.36,3940.82,1
R00289,28,5,1,0,12.0,13,4,26292.0,2364.85,1
R00290,48,3,1,0,12.0,13,4,72785.04,9011.79,1
R00293,62,5,1,0,12.0,13,5,13881.61,2504.13,1
R00294,26,1,1,3,12.0,12,4,44367.64,11968.99,1
R00298,20,5,1,0,12.0,12,4,41262.32,6030.45,1
R00299,25,5,1,0,12.0,13,4,8994.24,4548.05,1
R00301,58,5,1,0,12.0,11,4,33081.18,4789.7,1
R00302,35,5,1,1,12.0,12,4,14618.28,8015.38,1
R00304,37,1,1,2,12.0,12,4,107485.74,11871.78,1
R00305,38,5,1,0,12.0,0,5,19110.46,5584.66,1
R00311,47,3,1,0,12.0,13,4,56059.5,4987.99,1
R00312,43,1,1,1,12.0,12,4,32088.89,6055.87,1
R00313,43,1,1,0,12.0,12,4,32970.35,5668.2,1
R00317,63,5,1,0,12.0,13,2,8169.2,2269.27,1
R00319,41,5,1,0,12.0,14,2,44139.26,6890.35,1
R00321,45,4,1,0,12.0,11,4,40356.97,5044.34,1
R00326,42,5,1,0,12.0,14,4,65155.6,3278.94,1
R00332,54,1,1,2,12.0,12,4,57736.89,4890.49,1
R00333,24,5,1,0,12.0,14,2,58368.53,2621.52,1
R00334,34,5,1,0,12.0,13,2,19451.62,1635.97,1
R00335,60,3,1,0,12.0,11,4,24057.32,1927.89,1
R00336,23,1,1,1,12.0,12,4,65909.29,2198.77,1
R00344,38,5,1,0,12.0,15,4,65175.34,13714.26,1
R00345,24,5,1,0,12.0,15,4,70059.73,13328.53,1
R00346,28,5,1,0,12.0,12,4,35042.39,5743.0,1
R00347,33,5,1,0,12.0,13,4,65440.43,12219.42,1
R00351,51,5,1,0,12.0,12,1,70019.04,9887.31,1
R00353,40,5,1,0,12.0,13,4,55492.19,10908.5,1
R00355,36,5,1,0,12.0,13,2,43594.0,8996.15,1
R00360,38,1,1,3,12.0,12,4,76210.13,13469.28,1
R00363,39,5,1,0,12.0,13,4,190254.2,12943.49,1
R00367,38,4,1,0,12.0,12,4,28281.86,6637.75,1
R00368,62,3,1,0,12.0,13,4,83671.63,8574.64,1
R00369,30,5,1,0,12.0,11,4,65843.74,6787.17,1
R00370,52,2,1,1,12.0,11,4,27839.23,3992.97,1
R00371,38,5,1,0,12.0,12,4,67205.46,6654.75,1
R00374,38,1,1,3,12.0,12,4,41400.16,6221.05,1
R00378,63,3,1,0,12.0,12,2,34528.65,3993.08,1
R00379,44,1,1,2,12.0,12,4,23909.24,3171.55,1
R00383,43,4,1,0,12.0,12,4,33678.05,1890.13,1
R00386,54,5,1,0,12.0,13,4,8334.1,1575.33,1
R00389,57,3,1,0,12.0,12,4,19182.55,952.31,1
R00390,45,5,1,0,12.0,12,4,40162.07,2348.81,1
R00394,19,5,1,0,12.0,13,6,2984.39,146.49,1
R00396,27,5,1,0,12.0,13,4,90187.59,3416.99,1
R00409,18,5,1,0,12.0,12,4,18364.77,19968.56,1
R00422,53,3,1,0,12.0,12,2,61244.01,4890.61,1
R00424,38,1,1,3,12.0,12,4,34353.39,9705.33,1
R00426,58,3,1,0,12.0,12,2,159464.24,12975.59,1
R00428,43,1,1,0,12.0,12,4,43024.58,3828.09,1
R00430,44,4,1,0,12.0,12,4,25123.59,8254.61,1
R00435,56,5,1,0,12.0,12,4,68123.75,3119.24,1
R00438,36,1,1,2,12.0,12,4,49394.79,4614.22,1
R00443,20,5,1,0,12.0,12,4,23539.34,673.22,1
R00446,48,1,1,0,12.0,12,4,66500.82,3921.63,1
R00447,32,5,1,0,12.0,11,4,25260.72,1705.04,1
R00453,32,4,1,0,12.0,13,4,25058.32,1619.79,1
R00458,61,2,1,0,12.0,13,4,30193.83,5262.32,1
R00460,38,5,1,0,12.0,13,4,46477.46,7257.8,1
R00461,30,5,1,0,12.0,12,1,45360.78,5022.59,1
R00462,57,5,1,0,12.0,12,4,20100.79,9524.03,1
R00464,24,5,1,0,12.0,12,4,32137.95,2861.62,1
R00465,35,5,1,1,12.0,11,4,23432.05,2633.14,1
R00468,41,4,1,2,12.0,12,4,53458.55,7679.55,1
R00469,23,1,1,3,12.0,12,4,20478.66,7386.19,1
R00471,34,1,1,0,12.0,12,4,49209.22,8126.68,1
R00472,20,5,1,0,12.0,12,4,20934.3,1285.95,1
R00473,29,4,1,0,12.0,12,4,114577.05,4836.08,1
R00475,35,5,1,1,12.0,13,4,38043.0,2828.69,1
R00476,25,5,1,0,12.0,13,4,30028.18,9485.94,1
R00477,36,5,1,0,12.0,11,4,84452.51,9290.27,1
R00479,34,3,1,2,12.0,13,4,35404.73,6164.27,1
R00480,55,5,1,0,12.0,12,2,64214.76,5068.61,1
R00481,60,3,1,0,12.0,12,4,84764.52,17018.78,1
R00488,29,1,1,4,12.0,12,4,42368.99,9701.05,1
R00491,32,1,1,3,12.0,12,4,150239.78,20519.84,1
R00493,21,5,1,0,12.0,12,4,41193.29,11346.48,1
R00497,43,3,1,0,12.0,14,4,93727.93,25954.01,1
R00499,33,5,1,0,12.0,13,4,1357.21,931.89,1
R00501,27,5,1,0,12.0,11,4,33261.4,19566.12,1
R00504,30,1,1,3,12.0,12,4,85476.44,10176.0,1
R00509,43,5,1,0,12.0,13,4,3989.91,10283.71,1
R00511,22,5,1,0,12.0,12,4,30023.48,5783.26,1
R00521,34,5,1,0,12.0,15,4,36096.87,2120.1,1
R00525,51,3,1,0,12.0,11,4,28805.4,3760.52,1
R00531,34,5,1,3,12.0,13,4,25578.05,6765.84,1
R00534,24,5,1,0,12.0,14,2,46748.38,2448.25,1
R00535,33,5,1,0,12.0,13,4,25810.85,7613.14,1
R00538,39,5,2,3,12.0,12,4,29766.28,5702.49,1
R00539,19,5,1,0,12.0,12,4,12437.9,28557.64,1
R00550,37,5,1,0,12.0,11,4,35936.05,4325.92,1
R00553,20,5,1,0,12.0,14,4,24259.6,2094.69,1
R00555,18,5,2,0,12.0,12,6,27343.36,484.37,1
R00556,31,1,1,2,12.0,12,4,95427.2,6887.77,1
R00557,56,3,1,0,12.0,12,4,30379.26,8237.88,1
R00559,60,4,1,0,12.0,12,4,32640.19,5995.93,1
R00563,36,5,2,2,12.0,12,4,24023.37,6535.16,1
R00564,47,5,1,3,12.0,12,1,39952.74,14737.26,1
R00567,34,5,1,2,12.0,11,4,13490.6,4864.99,1
R00570,25,5,1,0,12.0,15,4,50140.09,10613.99,1
R00572,24,5,1,0,12.0,12,4,26295.57,4820.26,1
R00578,62,5,1,0,12.0,12,2,7773.99,2341.23,1
R00584,27,1,1,3,12.0,12,4,62089.19,9579.31,1
R00586,40,5,1,0,12.0,13,4,16356.92,2691.67,1
R00592,61,3,1,0,12.0,12,4,219785.76,9493.79,1
R00596,56,5,1,0,12.0,13,5,55141.27,1370.45,1
R00601,61,3,1,0,12.0,13,4,58084.76,5457.0,1
R00603,49,5,1,0,12.0,12,1,53173.52,7427.49,1
R00604,56,3,1,0,12.0,12,2,98499.45,9634.4,1
R00606,69,4,1,0,12.0,10,4,23327.81,1810.28,1
R00609,23,5,1,0,12.0,13,4,63322.57,7275.69,1
R00610,62,3,1,0,12.0,13,4,13419.01,3701.48,1
R00615,36,1,1,4,12.0,12,4,55111.22,7101.88,1
R00618,35,1,1,2,12.0,12,4,1341.75,3329.21,1
R00619,22,5,1,0,12.0,12,4,116019.28,4474.98,1
R00620,45,3,1,0,12.0,13,4,71874.47,18907.33,1
R00626,38,3,1,0,12.0,12,4,12083.68,2419.87,1
R00627,33,5,1,0,12.0,11,2,25122.94,5627.59,1
R00628,19,5,1,0,12.0,12,2,87159.5,4827.15,1
R00629,35,5,1,0,12.0,11,4,14470.51,2141.91,1
R00632,36,5,1,0,12.0,12,4,70118.47,6688.99,1
R00635,27,5,1,0,12.0,12,4,1483.71,4766.27,1
R00637,26,5,1,0,12.0,11,4,20268.02,8809.33,1
R00638,21,5,1,0,12.0,12,2,62320.15,11936.18,1
R00639,63,4,1,0,12.0,14,4,8234.9,5166.85,1
R00641,33,3,1,0,12.0,12,2,49326.11,6956.54,1
R00645,34,5,1,1,12.0,10,4,86288.67,7913.13,1
R00649,25,5,1,0,12.0,13,2,94099.78,4784.69,1
R00650,40,3,1,0,12.0,14,4,74120.97,7700.81,1
R00653,49,5,1,0,12.0,12,2,62494.0,5261.99,1
R00655,54,3,1,0,12.0,11,4,25775.73,2245.46,1
R00658,62,5,1,0,12.0,12,4,5531.2,639.36,1
R00659,52,5,1,0,12.0,12,4,31294.67,1545.08,1
R00661,32,1,1,1,12.0,12,4,107840.69,4648.85,1
R00664,28,1,1,4,12.0,12,4,51479.18,2552.18,1
R00666,35,5,1,0,12.0,12,1,55174.94,7834.6,1
R00667,35,5,1,0,12.0,13,4,37180.57,2096.06,1
R00668,22,5,1,0,12.0,15,4,100146.07,6884.91,1
R00675,46,5,1,0,12.0,13,4,13259.72,2947.28,1
R00678,52,5,1,0,12.0,11,4,30002.59,5230.2,1
R00680,46,2,1,0,12.0,12,2,80018.39,45012.19,1
R00692,52,3,1,0,12.0,12,2,116310.3,5303.88,1
R00693,50,1,1,2,12.0,12,4,40443.57,7304.63,1
R00694,40,3,1,0,12.0,16,4,60154.58,6815.23,1
R00697,36,5,1,2,12.0,12,1,103050.28,46102.72,1
R00699,26,5,1,1,12.0,12,5,94424.78,13866.33,1
R00702,45,3,1,0,12.0,12,4,41265.01,7426.64,1
R00703,30,5,1,0,12.0,14,4,25257.01,10318.57,1
R00704,27,5,1,0,12.0,10,4,42478.93,6441.6,1
R00706,20,5,1,0,12.0,12,4,18157.46,7289.06,1
R00708,28,5,1,0,12.0,12,4,31043.54,4016.14,1
R00709,41,5,1,0,12.0,13,2,80176.81,8946.79,1
R00710,56,3,1,0,12.0,13,4,802.8,3443.2,1
R00717,62,5,1,0,12.0,11,4,18185.33,2816.45,1
R00718,48,3,1,0,12.0,11,4,4462.31,3762.55,1
R00720,35,5,1,0,12.0,15,4,70072.55,8960.47,1
R00722,50,1,1,0,12.0,12,4,43684.38,4444.88,1
R00726,41,1,1,1,12.0,12,4,66061.91,4371.81,1
R00727,30,5,1,0,12.0,11,4,93174.95,5249.08,1
R00728,35,1,1,3,12.0,12,4,23210.91,2092.02,1
R00731,48,3,1,0,12.0,12,2,119298.22,11421.57,1
R00733,38,5,1,0,12.0,14,4,25182.09,2812.25,1
R00734,33,5,1,0,12.0,13,4,31156.84,1894.11,1
R00736,30,5,1,0,12.0,15,4,57036.36,3609.03,1
R00737,66,5,1,0,12.0,12,2,23157.77,1360.07,1
R00738,20,5,1,0,12.0,12,2,12195.11,2162.54,1
R00739,33,4,1,3,12.0,12,4,45322.88,6231.83,1
R00740,26,5,1,0,11.0,13,4,65175.48,10576.05,1
R00744,40,1,1,2,11.0,12,4,89006.87,7034.92,1
R00748,60,5,1,0,11.0,12,2,77528.52,11365.45,1
R00750,53,5,1,0,11.0,14,2,50279.98,4104.06,1
R00753,36,5,1,2,11.0,12,4,69598.23,14745.46,1
R00758,62,1,1,0,11.0,12,4,41742.9,13903.91,1
R00761,39,1,1,0,11.0,12,4,24298.95,4331.51,1
R00768,43,1,1,2,11.0,12,4,25565.05,8488.1,1
R00770,52,3,1,0,11.0,13,4,20167.33,2379.77,1
R00774,52,5,1,0,11.0,14,2,39193.64,5955.88,1
R00777,26,5,1,0,11.0,13,4,64899.66,8197.94,1
R00781,28,5,1,0,11.0,13,4,38445.4,4572.06,1
R00782,51,5,1,0,11.0,13,2,34959.34,2842.03,1
R00788,29,5,1,0,11.0,11,4,31196.52,2391.06,1
R00789,45,5,1,0,11.0,12,4,18579.11,1165.79,1
R00790,50,3,1,0,11.0,12,2,105212.64,2985.58,1
R00792,79,2,1,1,11.0,12,2,51199.63,2724.26,1
R00795,60,5,1,0,11.0,11,2,20363.58,870.7,1
R00799,53,1,1,4,11.0,12,4,54108.96,4713.35,1
R00800,41,4,1,0,11.0,14,4,62309.48,2837.51,1
R00818,53,4,1,0,11.0,13,4,60516.46,14577.84,1
R00819,64,3,1,0,11.0,11,4,19171.65,2420.44,1
R00820,31,5,1,0,11.0,15,4,35109.66,9145.92,1
R00830,33,5,1,0,11.0,13,4,3987.02,6153.69,1
R00831,50,3,1,0,11.0,13,4,33043.07,5913.7,1
R00833,51,5,1,0,11.0,13,4,24752.86,3752.33,1
R00835,60,5,1,0,11.0,11,2,2229.58,1796.09,1
R00838,52,1,1,0,11.0,12,4,48421.04,4442.72,1
R00841,29,5,1,0,11.0,13,4,40011.02,8325.99,1
R00848,32,5,2,4,11.0,12,4,35100.04,6085.22,1
R00849,30,1,1,3,11.0,12,4,43160.14,5233.95,1
R00850,35,5,1,0,11.0,13,4,25149.64,4212.89,1
R00851,49,5,1,0,11.0,13,4,39369.14,6126.98,1
R00856,35,5,1,2,11.0,10,4,12352.66,2434.48,1
R00859,40,5,1,0,11.0,11,4,17885.03,1342.24,1
R00860,21,5,1,0,11.0,13,4,10935.7,820.21,1
R00863,59,1,1,0,11.0,12,4,26285.69,2599.05,1
R00869,60,3,1,0,11.0,12,4,42127.45,1558.12,1
R00870,36,3,1,0,11.0,12,4,40345.01,3148.31,1
R00873,22,5,1,1,11.0,11,4,80743.25,3332.82,1
R00875,50,4,2,0,11.0,12,4,21535.92,11124.11,1
R00877,46,3,1,0,11.0,13,4,67514.28,7627.64,1
R00892,35,1,1,3,11.0,12,4,80364.0,11319.93,1
R00893,64,5,1,0,11.0,12,2,25119.27,4433.11,1
R00894,43,1,1,1,11.0,12,4,35219.48,8485.68,1
R00895,52,5,1,0,11.0,12,2,32758.69,8239.73,1
R00904,59,5,1,0,11.0,12,2,29272.51,2998.09,1
R00905,41,3,1,0,11.0,14,4,32650.34,4182.59,1
R00906,39,3,1,2,11.0,12,4,75636.49,31156.73,1
R00909,50,3,1,0,11.0,13,4,60303.79,6274.15,1
R00910,48,5,1,0,11.0,11,4,15077.23,2953.79,1
R00916,36,5,1,0,11.0,12,1,62139.28,4540.85,1
R00922,46,3,1,0,11.0,11,4,27430.72,3936.86,1
R00928,36,5,1,0,11.0,15,4,15668.14,2871.86,1
R00932,25,5,1,3,11.0,13,4,34661.36,2327.5,1
R00936,18,5,1,0,11.0,13,4,5570.63,673.59,1
R00940,46,5,1,0,11.0,11,4,27730.36,1323.7,1
R00942,54,3,1,0,11.0,11,4,59063.17,2389.34,1
R00949,50,1,1,0,11.0,12,4,54730.25,2356.61,1
R00955,44,4,2,0,11.0,12,4,55502.8,9404.9,1
R00956,28,5,1,0,11.0,13,4,71583.27,15574.87,1
R00957,25,5,1,0,11.0,12,2,66488.06,10935.85,1
R00958,36,5,1,0,11.0,10,4,14256.76,8047.91,1
R00963,36,4,1,0,11.0,12,4,25240.12,5840.86,1
R00972,20,5,1,0,11.0,12,4,7900.91,4612.45,1
R00978,43,5,1,0,11.0,14,4,54625.62,15173.57,1
R00982,28,5,1,0,11.0,12,1,152341.36,20815.22,1
R00985,22,5,1,0,11.0,12,4,21019.7,4018.73,1
R00986,39,1,1,0,11.0,12,4,98197.45,6807.03,1
R00990,37,5,1,0,11.0,12,1,50311.5,4433.28,1
R00992,62,5,1,0,11.0,12,2,899.64,2278.45,1
R00994,33,1,1,1,11.0,12,4,35798.6,4887.11,1
R00997,36,5,1,0,11.0,12,4,24158.71,1813.96,1
R01006,28,5,1,0,11.0,12,4,15244.9,1641.08,1
R01007,34,5,1,0,11.0,15,4,70044.62,8920.7,1
R01017,53,4,1,0,11.0,12,4,6140.2,1080.12,1
R01029,38,1,1,2,11.0,12,4,73295.87,6956.41,1
R01030,33,5,1,0,11.0,12,5,23416.52,5150.19,1
R01032,21,5,1,0,11.0,12,4,27181.97,2427.66,1
R01033,32,5,1,0,11.0,11,2,34734.61,4968.07,1
R01035,35,5,2,0,11.0,12,1,28498.32,6887.61,1
R01038,52,5,2,0,11.0,12,4,24134.97,3241.4,1
R01046,56,1,1,0,11.0,12,4,18370.3,3925.66,1
R01047,42,5,1,1,11.0,12,1,96349.32,9037.77,1
R01048,52,3,1,0,11.0,11,4,42839.74,4966.56,1
R01049,35,1,1,0,11.0,12,4,45019.52,13077.79,1
R01051,22,5,1,0,11.0,12,4,20224.43,2988.12,1
R01052,34,3,1,4,11.0,13,4,30269.2,6046.83,1
R01057,64,1,1,1,11.0,12,4,62639.51,2765.38,1
R01063,36,5,1,0,11.0,13,2,29067.97,5546.59,1
R01064,26,5,1,0,11.0,12,4,32434.77,8539.99,1
R01066,25,5,1,2,11.0,12,4,84319.72,12516.82,1
R01069,57,3,1,0,11.0,12,4,22211.63,4152.53,1
R01072,47,5,1,0,11.0,11,2,36145.46,7493.57,1
R01080,57,3,1,0,11.0,10,4,47398.62,8181.78,1
R01084,44,5,1,0,11.0,11,4,22280.86,4628.36,1
R01089,28,1,1,0,11.0,12,4,45209.4,10805.01,1
R01092,44,5,1,0,11.0,12,4,13524.01,4243.88,1
R01094,33,5,1,2,11.0,16,4,40119.52,7050.57,1
R01096,48,5,1,0,11.0,14,4,28423.4,2966.74,1
R01099,41,1,1,4,11.0,12,4,24180.24,5135.26,1
R01100,29,5,1,0,11.0,12,1,87805.55,9822.61,1
R01102,49,4,1,0,11.0,13,4,32762.54,3917.31,1
R01104,20,5,1,0,11.0,14,6,11349.54,1662.44,1
R01105,55,3,1,2,11.0,11,4,82838.66,14235.7,1
R01111,32,5,1,0,11.0,13,4,32422.98,7291.26,1
R01113,20,5,1,0,11.0,14,6,5688.69,1542.14,1
R01116,57,3,1,0,11.0,12,2,15823.48,1389.13,1
R01117,49,5,1,0,11.0,13,4,32344.88,1365.35,1
R01122,47,5,1,0,11.0,12,4,60363.84,2991.23,1
R01129,30,1,1,2,11.0,12,4,88124.72,5609.87,1
R01131,27,5,1,0,11.0,12,4,6295.84,413.06,1
R01132,37,5,1,0,11.0,13,4,32151.06,3019.54,1
R01133,21,5,1,0,11.0,12,2,17386.21,1583.66,1
R01135,22,5,1,0,11.0,13,4,53257.73,4411.65,1
R01140,58,3,1,0,11.0,12,4,54113.28,1764.63,1
R01141,55,5,1,0,11.0,12,1,104493.28,3937.34,1
R01145,38,3,1,0,11.0,13,4,38357.98,1273.46,1
R01150,54,3,1,0,11.0,11,4,35763.79,6395.71,1
R01157,54,3,1,0,11.0,12,4,18158.33,4637.25,1
R01158,43,5,1,0,11.0,16,4,57215.14,22869.21,1
R01159,33,5,2,2,11.0,12,4,35684.54,18241.74,1
R01161,28,5,1,0,11.0,12,1,61505.16,7691.17,1
R01169,18,5,1,2,11.0,12,4,45156.51,4276.27,1
R01171,19,5,2,0,11.0,12,4,30103.56,7532.17,1
R01172,51,4,1,0,11.0,13,4,39644.93,3883.73,1
R01178,37,5,1,0,11.0,12,4,29068.96,2953.74,1
R01179,32,5,1,0,11.0,12,4,2941.74,11800.6,1
R01180,29,5,1,2,11.0,13,4,37065.21,9088.28,1
R01181,31,5,2,3,11.0,12,1,80034.61,31261.65,1
R01183,22,5,1,0,11.0,12,2,73429.62,29396.85,1
R01186,53,3,1,0,11.0,14,4,12786.13,5599.24,1
R01187,29,5,1,0,11.0,12,5,54048.85,13381.63,1
R01188,32,3,1,0,11.0,13,4,89161.71,11760.21,1
R01190,49,3,1,0,11.0,12,4,43812.62,18514.84,1
R01199,30,3,1,0,11.0,13,4,55022.21,7876.71,1
R01204,30,5,1,0,11.0,12,4,77497.3,8075.88,1
R01210,48,5,1,0,11.0,13,4,35827.63,2880.54,1
R01211,26,5,1,0,11.0,12,1,31348.56,3377.84,1
R01212,46,3,1,0,11.0,14,4,106283.83,14080.42,1
R01219,24,5,1,2,11.0,11,4,36200.09,2862.5,1
R01221,36,5,1,5,11.0,12,2,35604.44,5534.84,1
R01223,45,3,1,0,11.0,12,4,141474.89,9411.29,1
R01225,47,3,1,0,11.0,12,2,6435.5,4572.25,1
R01231,48,1,1,4,11.0,12,4,38222.79,4322.86,1
R01232,27,5,1,3,11.0,12,4,70091.28,4126.72,1
R01233,29,1,1,3,11.0,12,4,40838.65,2944.4,1
R01234,23,5,1,0,11.0,12,4,36480.13,2206.09,1
R01235,42,5,2,2,11.0,12,4,37981.52,2690.72,1
R01241,40,5,1,0,11.0,13,2,46253.78,3833.17,1
R01246,52,5,1,0,11.0,12,4,31346.59,2345.35,1
R01251,38,5,1,1,11.0,11,2,49297.27,3221.99,1
R01253,54,5,1,0,11.0,12,1,113615.07,5703.49,1
R01257,26,5,1,0,11.0,14,4,24006.3,2739.99,1
R01264,23,4,1,0,11.0,12,4,60375.08,5392.01,1
R01265,37,1,1,2,11.0,12,4,84480.37,26477.05,1
R01269,31,1,1,4,11.0,12,4,59341.55,8213.11,1
R01271,29,5,1,0,11.0,12,4,76068.12,33694.81,1
R01273,42,5,1,0,11.0,12,4,48124.87,8889.36,1
R01275,47,5,1,0,11.0,12,4,17900.93,7168.62,1
R01277,44,5,1,0,11.0,12,6,6670.83,622.06,1
R01280,25,5,1,0,11.0,12,4,65825.2,7800.73,1
R01281,43,5,1,0,11.0,12,4,42717.79,5098.1,1
R01287,22,5,1,0,11.0,13,4,15778.61,6888.97,1
R01296,51,3,1,0,11.0,13,4,29303.38,5226.08,1
R01298,41,4,1,1,11.0,12,2,33135.5,8629.37,1
R01300,42,5,1,0,11.0,12,4,21525.02,6776.91,1
R01308,37,5,1,0,11.0,12,2,68480.62,9553.52,1
R01310,46,3,1,0,11.0,13,4,147659.64,17674.18,1
R01320,55,5,1,0,11.0,12,4,33414.21,1190.24,1
R01321,20,5,2,0,11.0,12,4,26421.14,5387.97,1
R01324,25,5,1,0,11.0,13,4,24594.5,3071.93,1
R01326,49,1,1,0,11.0,12,4,43335.43,5949.3,1
