id,age,marital_status,sex,number_of_kids,occupation,education_level,house_tenure,income_past12months,avg_credit_card_spending_semi_annual,class
R01014,61,1,1,0,11.0,12,2,78326.57,3437.59,6
R01015,49,1,1,2,11.0,12,2,147849.28,10312.11,6
R01019,36,1,1,3,11.0,12,2,65170.12,2517.39,6
R01034,52,1,1,0,11.0,12,2,107796.81,9431.17,6
R01041,43,1,2,0,11.0,12,2,152499.24,4295.53,6
R01058,55,1,2,0,11.0,12,2,50499.59,3179.8,6
R01081,53,1,1,0,11.0,12,2,30266.87,6275.79,6
R01085,46,1,2,0,11.0,12,2,46248.87,6363.57,6
R01088,66,1,2,0,11.0,16,2,101978.37,13202.08,6
R01090,62,1,2,0,11.0,15,2,177395.72,15007.75,6
R01107,27,1,1,2,11.0,12,2,245235.05,6505.97,6
R01128,58,1,2,0,11.0,12,2,40342.82,1185.92,6
R01136,46,1,2,0,11.0,12,2,55348.02,2105.68,6
R01151,51,3,2,0,11.0,15,2,23662.95,8096.15,6
R01160,64,1,2,0,11.0,14,2,95600.67,11825.87,6
R01163,30,1,2,3,11.0,12,2,34794.75,3554.11,6
R01165,39,1,2,4,11.0,11,2,77394.22,7611.62,6
R01174,68,1,2,0,11.0,12,1,43871.58,9103.83,6
R01176,60,1,2,0,11.0,12,2,57918.84,10340.72,6
R01184,60,3,2,0,11.0,14,2,13249.41,7326.59,6
R01195,64,1,2,0,11.0,12,2,84919.55,39823.64,6
R01201,34,1,1,3,11.0,12,2,77064.92,5863.7,6
R01278,53,1,2,0,11.0,12,1,93314.34,25245.72,6
R01292,46,1,2,0,11.0,12,4,92667.25,16368.39,6
R01301,61,1,1,0,11.0,12,2,93217.68,11990.14,6
R01307,55,1,1,0,11.0,12,2,31874.08,3294.16,6
R01316,37,1,2,4,11.0,11,2,97474.52,21955.25,6
R01337,24,5,2,2,11.0,12,2,103735.71,6036.64,6
R01354,58,1,1,0,11.0,12,2,88825.34,13344.11,6
R01358,60,1,2,0,11.0,10,2,39511.99,1660.05,6
R01375,65,1,2,0,11.0,13,2,124007.6,15225.06,6
R01378,63,1,2,0,11.0,12,2,67385.33,1689.5,6
R01384,55,3,2,0,11.0,12,2,69854.13,11335.39,6
R01385,53,1,2,0,11.0,12,1,31862.81,6895.28,6
R01390,61,3,2,0,11.0,12,2,26429.87,19634.44,6
R01393,37,1,1,3,11.0,12,2,36818.57,13653.67,6
R01394,62,3,2,0,11.0,12,1,81310.74,9527.72,6
R01401,62,1,2,0,11.0,13,2,116624.73,11890.35,6
R01406,70,2,2,0,11.0,12,2,144397.62,38933.04,6
R01413,44,1,2,0,11.0,12,2,123234.46,9136.26,6
R01427,62,1,1,0,11.0,12,2,38803.28,3822.27,6
R01466,67,1,1,0,10.0,13,2,29406.65,5996.71,6
R01467,56,5,2,0,10.0,15,2,34320.56,7294.0,6
R01469,38,1,2,4,10.0,12,4,77216.66,17746.21,6
R01472,58,1,2,0,10.0,14,1,46151.32,6943.65,6
R01474,57,2,2,0,10.0,12,1,24208.32,5792.62,6
R01477,57,1,1,0,10.0,10,2,35117.39,5410.25,6
R01483,45,1,2,2,10.0,12,4,88180.67,9675.74,6
R01484,52,1,2,0,10.0,14,1,52624.53,6716.71,6
R01486,75,2,2,0,10.0,11,2,24896.66,5071.41,6
R01495,30,1,2,2,10.0,13,2,16138.01,5051.78,6
R01496,36,1,2,5,10.0,12,4,71673.38,11931.47,6
R01497,45,1,2,2,10.0,12,4,48200.91,13377.69,6
R01499,60,3,2,0,10.0,13,2,27163.0,3542.24,6
R01503,21,1,2,5,10.0,10,4,65572.05,7617.75,6
R01508,56,5,2,0,10.0,12,2,40284.26,7485.23,6
R01516,51,1,1,2,10.0,13,2,26779.92,4842.05,6
R01519,46,3,2,0,10.0,13,2,18526.44,2777.72,6
R01521,76,2,2,0,10.0,12,2,46136.18,3809.77,6
R01526,46,2,2,1,10.0,12,2,28484.64,3727.18,6
R01529,61,3,2,0,10.0,11,1,25309.83,3673.45,6
R01534,60,3,2,0,10.0,11,2,37343.06,3316.96,6
R01538,65,2,2,1,10.0,13,2,36519.42,3238.64,6
R01540,45,4,2,1,10.0,12,2,16379.07,2280.56,6
R01541,63,1,2,0,10.0,12,1,64725.72,5941.8,6
R01546,55,4,2,0,10.0,10,2,26074.12,4724.64,6
R01547,69,4,2,0,10.0,11,2,17095.57,1932.69,6
R01555,66,1,2,0,10.0,12,1,71318.67,8437.94,6
R01557,65,3,2,0,10.0,12,1,44889.19,11492.34,6
R01562,63,1,1,0,10.0,12,2,172384.24,17962.54,6
R01563,63,1,2,0,10.0,13,1,52380.69,7737.02,6
R01567,57,1,1,0,10.0,11,2,26919.77,4678.62,6
R01570,51,1,2,2,10.0,10,2,35266.66,3976.62,6
R01576,67,1,2,0,10.0,13,2,76791.1,10889.66,6
R01577,26,5,2,1,10.0,16,2,12706.24,823.54,6
R01581,59,3,2,0,10.0,13,2,15263.92,1900.58,6
R01583,59,1,2,0,10.0,11,2,22483.02,1178.4,6
R01585,36,1,2,0,10.0,12,4,54121.68,2493.35,6
R01589,40,1,2,2,10.0,11,2,52369.05,2232.7,6
R01593,62,1,2,0,10.0,13,1,97803.2,9517.36,6
R01595,78,2,2,0,10.0,11,2,19065.92,1460.86,6
R01598,34,1,2,3,10.0,12,4,41208.45,2801.88,6
R01603,57,1,2,0,10.0,16,2,104323.94,4900.79,6
R01604,63,1,1,0,10.0,14,2,69089.33,4470.86,6
R01608,62,1,2,0,10.0,10,1,10600.74,806.92,6
R01610,67,3,2,0,10.0,11,2,46531.04,1817.22,6
R01613,63,1,2,0,10.0,12,2,51147.9,2713.26,6
R01619,62,1,2,0,10.0,12,2,35874.28,1927.7,6
R01631,63,3,2,0,10.0,12,2,2667.48,1525.53,6
R01632,59,1,2,0,10.0,11,1,87123.45,7971.49,6
R01633,55,1,2,0,10.0,10,4,40105.1,2576.17,6
R01638,41,3,2,0,10.0,12,1,10094.8,1583.72,6
R01640,70,1,2,0,10.0,12,1,71635.36,4191.26,6
R01650,27,1,2,0,10.0,12,1,91392.51,12509.25,6
R01657,62,1,2,0,10.0,12,1,101219.05,11510.41,6
R01659,59,1,2,0,10.0,13,2,41641.7,16439.92,6
R01663,63,3,2,0,10.0,13,2,24943.42,5911.09,6
R01667,32,1,2,2,10.0,12,4,56147.53,13233.32,6
R01670,58,1,2,0,10.0,12,4,40417.37,6079.89,6
R01671,39,1,2,1,10.0,11,2,25028.71,4866.84,6
R01676,48,1,2,0,10.0,12,4,23212.37,10843.91,6
R01686,64,1,2,0,10.0,12,2,22591.08,3408.61,6
R01696,64,1,2,0,10.0,12,2,58109.09,12008.17,6
R01697,60,1,1,0,10.0,13,2,13572.28,4697.12,6
R01702,58,2,2,0,10.0,13,2,46293.85,9723.22,6
R01707,48,1,1,0,10.0,12,2,55360.31,8249.22,6
R01708,75,2,2,0,10.0,12,2,20276.15,4525.8,6
R01712,43,1,2,3,10.0,16,4,61787.68,6145.28,6
R01721,59,2,2,0,10.0,12,1,28371.39,3667.25,6
R01724,41,1,1,2,10.0,11,2,33223.51,2555.15,6
R01732,59,1,2,0,10.0,12,4,16831.51,4401.56,6
R01734,24,1,2,0,10.0,15,4,18711.58,5258.22,6
R01737,40,1,2,3,10.0,11,4,34039.47,8913.53,6
R01739,20,1,2,0,10.0,12,4,48345.4,9458.16,6
R01743,35,1,2,0,10.0,12,4,37266.58,4690.88,6
R01755,60,2,2,0,10.0,12,2,38971.86,10502.95,6
R01760,28,5,2,2,10.0,12,2,114495.29,11757.31,6
R01763,48,1,2,0,10.0,13,5,31867.61,6756.19,6
R01764,54,1,2,0,10.0,16,2,105782.93,7042.13,6
R01773,32,1,2,1,10.0,13,2,52317.59,4649.43,6
R01779,75,3,2,0,10.0,14,2,80704.83,2611.65,6
R01785,48,3,2,0,10.0,12,1,37141.54,2119.8,6
R01787,64,1,2,0,10.0,16,2,220944.88,35547.0,6
R01791,39,1,2,3,10.0,11,4,25631.03,2223.74,6
R01794,49,1,2,0,10.0,15,4,71072.42,3499.24,6
R01796,46,1,2,0,10.0,12,1,113830.91,3697.41,6
R01798,65,3,2,0,10.0,16,2,27151.33,2145.35,6
R01799,48,1,2,0,10.0,12,4,129459.27,7014.67,6
R01800,59,2,2,0,10.0,12,1,29699.92,1207.5,6
R01801,72,1,1,0,10.0,13,2,39584.47,3069.62,6
R01815,31,1,2,2,10.0,12,4,18136.51,2598.55,6
R01816,62,1,2,0,10.0,14,1,109510.95,4283.12,6
R01818,46,1,2,1,10.0,12,2,37827.47,5131.08,6
R01820,56,1,1,0,10.0,12,2,83276.39,3546.15,6
R01822,54,1,2,0,10.0,15,2,141967.89,5664.12,6
R01825,59,1,2,0,10.0,15,2,65326.5,2464.35,6
R01838,57,5,2,0,10.0,12,2,28479.19,7246.53,6
R01853,64,1,1,0,10.0,13,2,40959.27,8231.17,6
R01856,62,1,2,0,10.0,12,4,47947.93,5937.03,6
R01857,64,1,2,1,10.0,12,2,94202.08,17990.86,6
R01870,53,5,2,0,10.0,15,2,37209.54,33339.31,6
R01871,53,3,2,0,10.0,15,2,42362.0,5371.38,6
R01872,66,1,1,0,10.0,12,2,88663.48,9836.06,6
R01879,43,1,1,3,10.0,11,2,53647.61,12279.45,6
R01880,71,1,2,0,10.0,14,2,49529.32,10125.39,6
R01893,74,1,2,0,10.0,16,2,180027.73,27531.74,6
R01906,66,1,2,0,10.0,12,1,50944.47,2951.92,6
R01911,60,1,1,0,10.0,14,2,60071.81,3445.1,6
R01913,54,3,2,0,10.0,10,2,4213.87,1823.79,6
R01917,66,1,2,0,10.0,12,1,61824.48,11120.04,6
R01935,64,1,1,0,10.0,12,2,85548.38,29546.0,6
R01939,41,1,2,0,10.0,12,4,32756.32,4918.47,6
R01944,52,1,2,0,10.0,10,1,59819.76,6737.21,6
R01945,49,5,2,0,10.0,15,2,9126.26,1502.91,6
R01947,60,1,1,0,10.0,13,2,35018.57,3955.3,6
R01950,64,1,1,0,10.0,14,2,106610.44,12683.31,6
R01960,80,1,2,0,10.0,10,4,1564.28,960.54,6
R01963,58,1,2,0,10.0,12,1,74389.24,2394.43,6
R01967,60,1,2,0,10.0,12,1,137248.37,6897.95,6
R01968,49,1,2,0,10.0,11,4,87373.07,3911.78,6
R01970,33,1,2,3,10.0,12,4,39680.63,3555.7,6
R01981,68,1,2,0,10.0,15,2,40952.91,2442.49,6
R01987,53,1,2,0,10.0,12,1,98264.36,4698.63,6
R01989,63,1,2,0,10.0,13,1,77394.68,6718.43,6
R01991,44,1,2,5,10.0,10,4,94562.2,4658.52,6
R01993,75,1,1,0,10.0,13,2,110992.17,2236.01,6
R01997,63,1,1,0,10.0,13,2,29051.42,1213.08,6
R01998,39,1,2,3,10.0,10,4,41273.53,4735.83,6
R01999,61,1,2,0,10.0,13,2,89601.72,4943.72,6
R02001,49,1,2,0,10.0,13,1,115131.78,7257.02,6
R02002,32,1,1,3,10.0,11,2,16593.12,3238.28,6
R02004,58,2,2,0,10.0,13,2,66945.86,3628.56,6
R02005,35,1,2,0,10.0,16,4,85912.07,4980.44,6
R02018,70,1,2,0,10.0,15,2,84724.99,19115.89,6
R02021,74,1,2,0,10.0,14,4,41985.16,2107.54,6
R02022,18,5,2,0,10.0,12,2,57343.63,2391.97,6
R02025,62,1,2,0,10.0,12,2,65949.03,3332.7,6
R02031,64,3,2,0,10.0,10,1,50201.22,5096.49,6
R02035,68,1,1,0,10.0,13,2,202231.34,14230.79,6
R02042,44,1,2,1,10.0,14,2,41360.11,9429.8,6
R02047,69,1,1,0,10.0,16,2,42388.49,13419.27,6
R02056,45,1,1,2,10.0,12,2,36465.96,7098.22,6
R02058,63,1,2,0,10.0,15,2,69115.35,10197.35,6
R02060,66,1,2,0,10.0,11,1,87227.3,41387.64,6
R02065,58,3,2,0,10.0,12,2,34293.98,7464.98,6
R02066,50,1,2,0,10.0,10,4,69100.24,12017.81,6
R02067,58,1,2,0,10.0,13,1,279014.39,14727.41,6
R02070,54,1,1,0,10.0,10,2,37224.72,3871.58,6
R02073,62,1,2,0,10.0,11,2,70427.69,8604.16,6
R02074,48,1,2,1,10.0,12,1,26080.32,11590.43,6
R02080,45,1,2,1,10.0,12,1,80905.87,18095.46,6
R02098,33,1,2,2,10.0,12,4,34225.06,11040.67,6
R02102,69,1,2,0,10.0,16,1,118376.24,20394.44,6
R02103,73,3,2,0,10.0,13,2,40240.7,3822.82,6
R02105,57,1,2,0,10.0,11,4,68046.34,5909.1,6
R02107,33,1,2,0,10.0,15,4,38287.48,24923.87,6
R02116,58,1,2,0,10.0,12,1,78534.52,11050.89,6
R02121,64,1,2,0,10.0,13,1,27194.9,5560.57,6
R02123,25,1,2,2,10.0,12,4,100709.7,11043.67,6
R02129,51,1,2,2,10.0,12,4,65916.82,7192.54,6
R02130,51,1,2,0,10.0,12,2,29727.75,12181.94,6
R02150,50,1,2,0,10.0,12,1,89819.68,9613.6,6
R02157,59,1,2,0,10.0,12,1,45348.07,6035.23,6
R02160,39,1,2,2,10.0,13,2,24121.83,3244.28,6
R02163,53,1,2,0,10.0,12,1,80492.76,6823.19,6
R02164,56,1,1,0,10.0,13,2,36285.68,3812.1,6
R02177,49,1,2,0,10.0,13,1,75807.62,5346.63,6
R02191,35,1,2,3,10.0,11,4,56247.2,5057.81,6
R02192,65,1,2,0,10.0,15,2,61001.32,5287.61,6
R02193,63,2,2,0,10.0,12,1,174329.4,3743.2,6
R02194,55,3,2,0,10.0,15,2,66473.47,4086.76,6
R02197,70,3,2,0,10.0,12,2,28987.97,1430.61,6
R02199,71,1,2,0,10.0,12,1,28323.44,2168.63,6
R02201,74,1,1,0,10.0,14,2,32693.21,1848.82,6
R02203,64,1,1,0,10.0,12,2,47767.96,1229.17,6
R02214,64,2,2,0,10.0,10,1,33626.75,2613.46,6
R02237,67,1,2,0,10.0,13,1,85012.46,5045.5,6
R02241,34,1,2,2,10.0,13,2,9869.23,4993.03,6
R02251,59,1,1,0,10.0,12,2,63122.37,7842.13,6
R02253,46,1,2,4,10.0,11,4,715.22,6832.65,6
R02259,56,1,2,0,10.0,12,1,71383.41,6126.56,6
R02260,60,1,2,0,10.0,13,2,18423.11,26016.34,6
R02267,35,1,2,4,10.0,11,4,48686.03,2879.36,6
R02269,37,1,2,1,10.0,15,2,74491.27,2309.87,6
R02278,35,1,2,2,10.0,12,4,61419.45,9047.21,6
R02285,66,3,2,0,10.0,13,2,16186.96,2928.96,6
R02288,62,1,2,0,10.0,12,2,60649.34,2190.99,6
R02289,24,1,2,5,10.0,11,4,43654.78,2240.35,6
R02291,59,1,2,0,10.0,12,1,67041.59,4416.29,6
R02294,52,1,2,0,10.0,15,2,124387.74,6724.97,6
R02300,58,1,2,0,10.0,12,1,167604.98,19972.7,6
R02303,45,1,1,2,10.0,12,2,120415.4,11200.09,6
R02306,52,1,1,2,10.0,12,2,33135.0,2110.04,6
R02316,30,1,2,0,10.0,15,4,28763.81,1970.59,6
R02320,54,1,2,0,10.0,14,4,37882.06,5624.47,6
R02323,60,1,1,0,10.0,12,2,32700.22,6044.21,6
R02328,59,1,2,2,10.0,12,4,88479.22,8218.93,6
R02335,59,3,2,0,10.0,11,1,24427.13,4830.86,6
R02352,35,1,2,3,10.0,12,1,90309.8,17849.94,6
R02353,58,1,2,0,10.0,11,4,11652.8,4655.45,6
R02355,25,1,2,0,10.0,13,1,55437.32,13376.73,6
R02357,27,1,2,0,10.0,16,1,88706.46,11437.35,6
R02358,34,1,2,4,10.0,12,4,47676.47,13174.74,6
R02360,53,3,2,0,10.0,11,1,23382.97,8180.47,6
R02370,58,1,2,0,10.0,10,4,46064.4,8396.83,6
R02374,49,3,2,0,10.0,12,2,74895.35,6609.44,6
R02375,61,1,2,0,10.0,12,2,19697.03,3650.56,6
R02378,27,1,2,3,10.0,11,4,45017.52,11992.1,6
R02381,61,2,2,0,10.0,12,1,3272.75,4347.98,6
R02382,40,1,1,2,10.0,11,2,8326.38,5989.68,6
R02386,36,1,2,2,10.0,12,4,28522.6,5373.44,6
R02389,49,2,2,0,10.0,11,5,30444.5,5907.47,6
R02391,59,2,2,0,10.0,11,1,24348.59,5440.25,6
R02398,54,5,2,0,10.0,12,2,15833.96,3167.95,6
R02402,63,1,2,0,10.0,12,1,81143.69,7621.98,6
R02404,62,1,2,0,10.0,10,4,18123.69,5457.22,6
R02405,27,1,2,0,10.0,15,4,15271.94,1922.83,6
R02407,30,1,1,0,10.0,14,2,28725.9,6924.5,6
R02409,43,4,2,1,10.0,11,2,27637.41,4945.39,6
R02414,65,1,2,0,10.0,12,2,57765.96,5445.27,6
R02415,43,1,2,3,10.0,14,4,17019.38,6934.46,6
R02416,63,4,2,1,10.0,10,2,27971.54,5145.0,6
R02424,64,1,2,0,10.0,11,4,83428.04,7292.08,6
R02428,42,4,2,0,10.0,14,1,23752.41,6560.55,6
R02432,66,1,1,0,10.0,12,2,44543.04,3283.1,6
R02444,32,1,2,1,10.0,12,2,70027.09,5400.29,6
R02446,67,1,2,0,10.0,14,1,53454.23,7109.73,6
R02447,50,2,2,0,10.0,12,2,21771.72,3472.28,6
R02448,33,1,1,2,10.0,12,2,152797.83,13504.72,6
R02453,63,3,2,0,10.0,13,2,64156.03,5796.37,6
R02458,72,1,2,0,10.0,12,2,32833.15,3890.68,6
R02464,63,1,2,0,10.0,13,1,70459.81,12828.44,6
R02467,34,4,2,5,10.0,13,2,6939.9,1835.87,6
R02468,65,1,1,0,10.0,14,2,76076.74,4365.73,6
R02469,64,3,2,0,10.0,12,1,24275.53,1938.32,6
R02476,82,1,1,0,10.0,13,2,21283.23,1814.18,6
R02478,55,1,1,0,10.0,14,2,155801.41,4989.02,6
R02491,81,3,2,0,10.0,13,2,30377.52,1342.06,6
R02492,30,1,2,3,10.0,12,2,38537.22,1676.08,6
R02501,41,1,2,0,10.0,15,2,42390.17,1777.04,6
R02504,57,1,2,0,10.0,12,2,48755.95,1653.8,6
R02505,52,1,2,0,10.0,11,1,73919.06,2995.24,6
R02511,59,1,1,0,10.0,12,2,49680.7,3727.84,6
R02512,60,1,1,0,10.0,12,2,95739.2,5226.22,6
R02513,31,5,2,0,10.0,14,2,5832.93,3459.0,6
R02520,72,1,1,0,10.0,16,2,65894.75,2652.15,6
R02522,69,3,2,0,10.0,14,2,59002.89,3013.49,6
R02527,47,1,2,2,10.0,12,4,121378.38,3929.55,6
R02548,54,1,2,0,10.0,12,1,45335.48,4092.08,6
R02571,42,1,2,0,10.0,16,1,66826.42,7452.01,6
R02573,49,3,2,0,10.0,10,1,35254.65,12455.56,6
R02574,63,1,2,0,10.0,16,2,178266.54,19893.07,6
R02579,53,1,1,0,10.0,16,2,224966.27,21860.47,6
R02582,61,1,2,0,10.0,14,2,44597.53,14468.17,6
R02592,50,1,2,1,10.0,10,2,38570.61,1420.32,6
R02603,68,1,2,0,10.0,13,1,34168.24,7744.95,6
R02604,62,1,2,0,10.0,13,2,68048.04,26473.36,6
R02606,79,3,2,0,10.0,11,5,14277.38,5926.55,6
R02610,56,1,1,0,10.0,13,2,35150.92,6196.07,6
R02611,63,3,2,0,10.0,16,1,106774.72,24514.79,6
R02615,72,1,2,0,10.0,16,5,104851.53,10621.6,6
R02620,36,1,2,3,10.0,11,4,53854.3,34964.11,6
R02621,28,1,1,0,10.0,12,2,26029.74,4829.85,6
R02627,68,1,2,0,10.0,12,1,136075.68,17914.61,6
R02633,58,1,2,0,10.0,12,2,33505.45,9755.32,6
R02640,53,1,2,1,10.0,10,2,67031.54,9035.67,6
R02649,54,1,2,0,10.0,12,2,70328.59,13887.36,6
R02657,54,1,2,1,10.0,12,1,115273.94,19379.04,6
R02658,61,4,2,0,10.0,10,1,361272.46,20626.4,6
R02663,64,1,2,0,10.0,10,1,31913.23,6815.47,6
R02664,53,1,2,0,10.0,12,1,80927.7,10025.31,6
R02665,60,1,1,0,10.0,12,2,75002.85,5183.04,6
R02666,48,1,2,3,10.0,12,4,87376.59,8485.51,6
R02668,63,3,2,0,10.0,12,1,160743.93,11278.48,6
R02669,62,1,1,0,10.0,13,2,36524.7,4576.94,6
R02677,53,1,2,0,10.0,12,1,181481.81,17701.33,6
R02678,46,1,2,0,10.0,12,2,92568.26,9839.93,6
R02679,77,1,2,0,10.0,16,2,64694.37,7147.66,6
R02684,50,1,2,0,10.0,13,1,46248.91,6744.16,6
R02685,28,1,2,3,10.0,12,2,55647.41,3961.9,6
R02690,35,1,2,2,10.0,12,2,49908.34,5790.63,6
R02693,59,1,2,0,10.0,12,1,38252.56,11429.32,6
R02706,72,1,1,0,10.0,12,2,141263.07,7363.07,6
R02707,62,3,2,0,10.0,11,2,1562.3,1993.14,6
R02709,32,1,2,4,10.0,11,4,24630.36,5038.36,6
R02717,65,2,2,0,10.0,12,1,17256.08,5608.79,6
R02722,54,5,2,0,10.0,12,2,26212.83,4512.85,6
R02726,36,1,2,1,10.0,12,1,46239.6,2845.65,6
R02734,62,1,1,0,10.0,16,2,122240.0,2333.76,6
R02743,54,1,2,0,10.0,13,1,79526.4,5353.67,6
R02747,33,1,2,3,10.0,12,4,11812.66,4792.12,6
R02752,45,3,2,3,10.0,16,2,61702.68,3704.94,6
R02757,70,1,1,0,10.0,12,2,47226.45,4549.32,6
R02761,40,1,1,7,10.0,0,2,41850.31,2478.19,6
R02771,62,1,2,0,10.0,15,2,42168.26,2503.7,6
R02772,32,1,2,0,10.0,16,4,113563.23,5389.99,6
R02776,51,1,2,1,10.0,12,1,169798.99,6449.89,6
R02785,54,1,2,0,10.0,14,1,113277.05,3190.96,6
R02791,24,1,2,3,10.0,12,4,43659.75,1882.83,6
R02794,47,1,2,0,10.0,11,2,43486.18,6279.63,6
R02795,67,3,2,0,10.0,15,2,58449.57,4461.84,6
R02805,51,1,2,0,10.0,16,4,139042.79,26212.37,6
R02809,55,3,2,0,10.0,14,2,24235.74,8260.84,6
R02815,58,1,2,0,10.0,12,4,33533.65,12617.95,6
R02817,57,1,1,0,10.0,16,2,74364.78,10826.3,6
R02818,47,1,1,0,10.0,16,2,128218.25,17981.16,6
R02821,43,1,2,0,10.0,15,2,44884.16,5984.51,6
R02822,60,1,2,0,10.0,12,1,41519.06,3742.97,6
R02842,66,1,2,1,10.0,12,2,64598.0,13761.22,6
R02844,55,1,2,0,10.0,12,2,31126.89,11841.68,6
R02845,25,1,2,2,10.0,12,4,8358.38,5813.02,6
R02846,57,1,1,0,10.0,14,2,66155.02,15175.28,6
R02847,60,1,2,0,10.0,16,1,45690.98,6910.7,6
R02850,51,1,2,0,10.0,14,4,37143.81,9668.8,6
R02854,28,1,1,2,10.0,12,2,40085.98,5895.48,6
R02857,70,3,2,0,10.0,13,2,23313.51,5878.7,6
R02872,56,1,1,0,10.0,11,2,67357.72,1594.68,6
R02873,45,1,2,0,10.0,13,1,116283.7,5698.83,6
R02874,30,1,2,2,10.0,12,4,69173.72,12660.94,6
R02877,49,1,2,0,10.0,13,1,34944.03,9946.53,6
R02880,70,1,2,0,10.0,13,2,315313.05,23144.81,6
